p	form_index	Kmax	min_k	represented_ks	count	k	status	decision	nodes	witness	value	gcd	method
83	143	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[-3, 0, -1, -1, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	143	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[-1, 0, -3, -3, 0]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	143	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	11	[-4, 1, -3, -7, 0]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	144	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	144	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	144	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	26		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	144	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[-2, 0, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	144	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	15	[-2, 2, 0, -3, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	144	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	12	[-2, 2, -4, -7, -2]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	145	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	145	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	145	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	6	[-1, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	145	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	14	[1, 0, -2, 0, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	145	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	25	[-2, 0, -5, 1, 3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	145	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	35	[-4, 0, -11, 5, 5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	146	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	146	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	146	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, -1, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	146	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	28	[0, -2, 1, -2, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	146	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	11	[-2, 2, 0, -3, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	146	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[-4, 2, -1, -3, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	147	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	147	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[-1, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	147	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	50		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	147	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[-1, -1, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	147	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	109	[-5, -4, 0, -2, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	147	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	31	[-2, -3, 2, -6, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	148	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	148	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	148	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, -1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	148	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	138	[-1, -2, -1, 0, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	148	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	40	[-1, -4, 0, -2, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	148	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	7	[-2, -2, -3, -6, 0]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	149	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	149	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[0, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	149	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, -1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	149	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	61	[-1, -3, -1, -1, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	149	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[1, -2, 0, -3, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	149	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[1, -3, 2, -7, -2]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	150	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	150	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	150	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	8	[-1, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	150	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[0, -2, -1, 0, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	150	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[0, -2, -1, -1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	150	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[3, 0, 2, -2, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	151	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	151	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	151	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	14	[-1, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	151	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[1, 0, -2, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	151	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	9	[3, 1, -5, 0, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	151	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	32	[7, 2, -10, 0, -4]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	152	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	152	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	152	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	152	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	31	[-1, -1, -1, -1, 1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	152	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	191	[-3, -2, 0, -3, 1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	152	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	19	[-4, -3, -3, -6, 0]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	153	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	153	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[0, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	153	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	40		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	153	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[-2, -1, -2, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	153	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[-3, -3, -4, -2, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	153	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	6	[-4, -5, -7, -5, -4]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	154	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	154	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	154	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	154	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	50	[0, -2, 0, 0, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	154	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[-1, 0, 0, -1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	154	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	115	[0, 0, -1, -6, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	155	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	155	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	155	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	8	[-1, 1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	155	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	23	[1, -1, -1, 1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	155	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	12	[-2, 2, -1, 0, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	155	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[2, 3, 1, 1, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	156	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	156	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	156	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, -1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	156	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	45	[-3, -3, 0, 0, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	156	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[-1, -1, 0, 0, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	156	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	34	[-3, -2, 1, 0, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	157	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	157	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	157	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	32		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	157	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[0, -2, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	157	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[-1, -1, 1, -2, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	157	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	14	[-1, 0, 2, -4, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	158	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	158	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	158	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	12	[-2, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	158	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[0, -1, -1, -2, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	158	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	260	[-4, 0, -3, -2, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	158	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	9	[-1, -1, -2, -4, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	159	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	159	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	159	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	159	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	57	[-3, -1, -1, 0, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	159	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[0, 0, -4, 0, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	159	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[1, 2, -9, 2, -2]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	160	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	160	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	160	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	8	[0, 0, -1, 1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	160	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[0, 0, -2, 1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	160	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	80	[-1, -3, -1, 0, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	160	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	18	[1, 0, -5, 1, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	161	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	161	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	161	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	36		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	161	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[0, -1, 0, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	161	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[-1, -1, 0, -2, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	161	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	1471	[-4, 1, -3, -2, -4]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	162	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	162	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[0, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	162	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	21	[-1, -1, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	162	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[0, -3, -2, -2, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	162	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[0, -4, -4, -3, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	162	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[1, -2, -6, -2, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	163	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	163	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[0, -1, -1, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	163	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, -2, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	163	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	184	[-3, -3, -2, 0, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	163	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	27	[-3, -4, -4, -2, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	163	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	250	[-2, -6, -8, -2, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	164	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	164	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	164	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	27	[-1, 0, 2, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	164	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[-3, -2, 0, -1, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	164	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	8	[-4, -4, -2, -1, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	164	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[-3, -2, 0, -1, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	165	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	165	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	165	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, -1, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	165	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	26	[-3, -4, 0, -1, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	165	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	10	[-4, -6, 0, -3, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
83	165	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[-6, -6, 0, -5, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
